step,reward,loss,rev_kl,grad_norm,off_pol,tps
120,0.4977,-1.0733,0.1549,7.004,0.0024,226
121,0.4937,-1.5876,0.2652,9.914,0.0041,257
122,0.504,-1.791,0.2563,8.398,0.0066,331
123,0.4799,-1.861,0.2844,9.883,0.0185,209
124,0.504,-2.4156,0.3551,11.258,0.0015,319
125,0.5131,-1.5802,0.2456,8.312,0.0016,266
126,0.4977,-1.0615,0.1688,8.742,0.0022,190
127,0.4736,-1.8502,0.2661,10.477,0.0016,328
128,0.5027,-2.1163,0.3187,10.523,0.0037,321
129,0.51,-2.5188,0.3669,11.57,0.0016,547
130,0.51,-2.1048,0.3177,10.188,0.0007,529
131,0.498,-1.3873,0.1884,7.992,0.0061,402
132,0.4859,-1.0849,0.1587,7.199,0.002,340
133,0.4736,-1.1026,0.1833,6.742,0.0026,248
134,0.5152,-2.1788,0.3207,10.531,0.0028,283
135,0.4877,-1.5485,0.235,8.07,0.0008,273
136,0.4856,-1.4279,0.2156,8.363,0.0032,228
137,0.4877,-1.1262,0.1731,7.574,0.0026,230
138,0.5133,-2.4385,0.3769,11.055,0.0013,246
139,0.4838,-1.2842,0.1943,8.121,0.0016,277
140,0.4835,-1.482,0.2177,8.355,0.0018,306
141,0.4616,-1.2256,0.1738,6.172,0.0024,287
142,0.4799,-1.2669,0.1817,7.023,0.0008,355
143,0.4679,-1.0491,0.1703,7.609,0.0077,325
144,0.4799,-2.079,0.3247,10.781,0.0237,368
145,0.51,-2.4064,0.3572,11.281,0.0017,565
146,0.4858,-1.5771,0.2356,8.262,0.002,256
147,0.5214,-1.5504,0.2135,8.559,0.0056,305
148,0.5195,-2.002,0.2828,11.09,0.0049,344
149,0.4598,-1.5406,0.225,8.832,0.001,299
150,0.4757,-1.4911,0.232,9.066,0.004,199
151,0.51,-1.5918,0.2266,8.863,0.0013,564
152,0.4855,-1.434,0.2089,7.73,0.0031,400
153,0.4916,-1.9693,0.2913,8.73,0.0016,376
154,0.5092,-1.2168,0.181,7.383,0.0034,251
155,0.4913,-1.1224,0.1631,6.957,0.0017,245
156,0.4977,-1.6549,0.2483,7.879,0.0007,252
157,0.5167,-1.6291,0.2536,7.738,0.0007,347
158,0.5092,-1.2219,0.1766,8.254,0.0031,241
159,0.4498,-1.092,0.1722,6.441,0.0023,284
160,0.4856,-1.4568,0.2241,8.824,0.0034,395
161,0.504,-2.2422,0.3227,10.039,0.0017,325
162,0.4616,-1.3158,0.2081,7.516,0.0044,218
163,0.4856,-1.8434,0.2731,9.055,0.0007,206
164,0.4998,-1.7976,0.2635,8.727,0.0017,221
165,0.4912,-1.024,0.1506,7.648,0.0038,223
166,0.4577,-1.2687,0.176,7.525,0.0056,214
167,0.4959,-1.8582,0.2739,8.957,0.0005,292
168,0.504,-1.9735,0.2866,8.75,0.0006,350
169,0.5328,-1.6996,0.2502,8.648,0.0016,279
170,0.498,-1.124,0.1887,8.078,0.0057,267
171,0.4998,-1.3938,0.2031,8.062,0.007,217
172,0.4733,-1.6249,0.2377,7.668,0.0023,302
173,0.5307,-1.29,0.2009,7.512,0.0045,221
174,0.4799,-1.9975,0.3067,11.016,0.0043,220
175,0.4656,-1.4013,0.2034,8.395,0.0031,260
176,0.4749,-1.415,0.2125,8.57,0.0006,269
177,0.51,-1.9284,0.2804,10.352,0.003,552
178,0.4856,-1.1219,0.1635,7.367,0.0014,208
179,0.5017,-1.711,0.247,8.746,0.0033,262
180,0.5019,-1.5603,0.2311,8.789,0.001,250
181,0.4555,-1.2526,0.2014,7.734,0.0011,289
182,0.4674,-0.8333,0.1238,6.488,0.0033,294
183,0.5027,-1.5386,0.233,8.098,0.0011,322
184,0.4838,-2.221,0.3214,10.613,0.0012,200
185,0.5092,-1.7225,0.2605,8.703,0.0021,256
186,0.4909,-1.9717,0.2781,9.676,0.0011,361
187,0.4698,-1.2024,0.1779,7.73,0.0015,250
188,0.4894,-1.4826,0.2192,9.125,0.001,224
189,0.505,-1.7756,0.2628,9.156,0.004,293
190,0.5019,-2.4116,0.3397,12.117,0.0019,234
191,0.4859,-1.9038,0.274,9.586,0.0089,259
192,0.4577,-1.0964,0.1634,9.059,0.0009,381
193,0.4817,-1.1861,0.1819,7.438,0.0025,200
194,0.5058,-2.2807,0.3201,9.906,0.0004,388
195,0.5079,-2.0732,0.2868,9.047,0.0012,360
196,0.4819,-1.5776,0.2436,8.605,0.0049,217
197,0.4959,-1.8949,0.279,10.406,0.0208,273
198,0.4959,-1.6285,0.2407,8.867,0.0023,210
199,0.4637,-1.3554,0.1984,8.645,0.0137,356
200,0.467,-0.7883,0.1123,6.488,0.0045,420
201,0.4978,-1.5701,0.2213,8.191,0.0032,268
202,0.5112,-1.8362,0.281,9.32,0.0031,251
203,0.504,-1.7468,0.2661,10.066,0.0031,322
204,0.4734,-0.7551,0.1344,7.504,0.0047,229
205,0.4933,-1.2423,0.1797,6.883,0.0106,397
206,0.51,-1.9815,0.279,9.824,0.0009,531
207,0.4998,-2.1861,0.3334,10.688,0.0029,295
208,0.4373,-1.2538,0.2267,18.766,0.0732,244
209,0.492,-1.6392,0.2505,9.75,0.0044,282
210,0.504,-1.8497,0.2513,9.285,0.0031,362
211,0.504,-1.7297,0.2536,8.906,0.0015,344
212,0.4898,-1.9012,0.2838,9.656,0.0013,245
213,0.4937,-1.0453,0.1635,6.379,0.003,235
214,0.4659,-2.042,0.3135,9.754,0.0015,321
215,0.4778,-1.4823,0.2162,9.184,0.0018,417
216,0.4778,-1.5102,0.219,9.582,0.0016,212
217,0.4993,-1.314,0.1963,7.219,0.0017,382
218,0.5307,-1.4204,0.218,8.598,0.002,306
219,0.504,-2.4267,0.3607,10.977,0.0007,278
220,0.4757,-1.6312,0.2441,7.559,0.0013,330
221,0.4658,-1.1438,0.1653,7.141,0.0104,250
222,0.5073,-1.0311,0.1518,7.996,0.0025,301
223,0.4569,-1.1477,0.1773,6.457,0.0011,289
224,0.51,-2.1744,0.333,9.223,0.0117,548
225,0.5009,-1.9143,0.304,10.57,0.0005,235
226,0.4718,-1.3337,0.2016,8.031,0.0008,226
227,0.5349,-1.0272,0.1552,6.641,0.0012,328
228,0.492,-1.6591,0.2469,8.695,0.0126,197
229,0.5079,-1.8496,0.2755,10.359,0.0178,335
230,0.4998,-1.8596,0.2671,8.129,0.0019,259
231,0.5037,-1.6623,0.2454,9.293,0.0018,295
232,0.5173,-1.373,0.1995,7.867,0.0014,253
233,0.51,-1.8035,0.2475,9.773,0.0008,528
234,0.4951,-1.8605,0.2686,10.348,0.0048,423
235,0.5058,-1.6093,0.2393,8.633,0.0016,251
236,0.4975,-1.1741,0.1719,8.211,0.0067,242
237,0.4759,-1.5146,0.2124,8.141,0.0049,229
238,0.4679,-1.4902,0.2214,8.344,0.001,262
239,0.4877,-2.0816,0.2858,11.023,0.0008,260
240,0.4757,-1.1346,0.1652,6.074,0.0009,269
241,0.4916,-1.8405,0.2764,9.504,0.001,220
242,0.498,-1.7746,0.2573,10.504,0.0008,234
243,0.5134,-1.6193,0.2263,8.805,0.0005,257
244,0.5444,-1.1358,0.1782,7.73,0.0013,252
245,0.4775,-1.7216,0.2399,9.707,0.0024,330
246,0.4873,-1.8271,0.2626,9.355,0.0013,318
247,0.484,-2.0605,0.3045,9.656,0.0017,256
248,0.5017,-1.471,0.2114,10.594,0.001,254
249,0.5173,-1.3823,0.202,7.152,0.0015,392
250,0.4739,-1.8291,0.2686,8.656,0.0008,311
251,0.4898,-1.6298,0.2267,9.027,0.0011,234
252,0.4814,-1.1969,0.1703,7.484,0.0007,339
253,0.504,-1.6356,0.2364,8.188,0.0026,341
254,0.504,-2.2066,0.3195,9.723,0.002,321
255,0.4937,-1.9687,0.2876,9.508,0.0009,314
256,0.5543,-1.6192,0.2643,9.266,0.0029,320
257,0.504,-1.9607,0.2714,9.211,0.0019,325
258,0.4998,-2.0772,0.2921,8.949,0.001,439
259,0.4659,-1.6937,0.2392,8.895,0.0017,341
260,0.4736,-1.1531,0.1751,8.684,0.0012,250
261,0.5044,-1.4052,0.1992,10.738,0.0087,295
262,0.4715,-1.4888,0.2211,7.805,0.0043,250
263,0.4417,-1.5899,0.2372,8.562,0.0024,291
264,0.4934,-1.7957,0.264,8.633,0.0006,196
265,0.4533,-0.8269,0.1292,7.566,0.0071,309
266,0.464,-1.8042,0.2605,9.215,0.0017,329
267,0.504,-2.167,0.3123,9.734,0.001,314
268,0.498,-1.7932,0.2559,8.613,0.001,353
269,0.4898,-1.3361,0.1972,8.523,0.0033,250
270,0.504,-1.549,0.2382,8.125,0.0054,328
271,0.5328,-1.6839,0.2557,8.211,0.0008,280
272,0.4838,-1.8284,0.264,9.637,0.0024,369
273,0.4959,-1.8425,0.2768,8.258,0.0013,239
274,0.4879,-1.3026,0.2034,8.449,0.0105,283
275,0.4898,-1.1265,0.1706,7.418,0.0011,210
276,0.504,-1.7716,0.261,9.656,0.0011,304
277,0.4999,-2.0309,0.2844,9.461,0.0019,274
278,0.4959,-1.4888,0.2127,8.816,0.0009,212
279,0.4859,-1.8451,0.2772,9.762,0.0027,319
280,0.4938,-1.8179,0.2593,9.969,0.0029,207
281,0.4874,-2.2927,0.313,11.363,0.0008,316
282,0.4513,-1.3923,0.1957,7.926,0.0032,264
283,0.4474,-1.0835,0.1501,10.398,0.0036,321
284,0.5149,-1.5487,0.2208,8.809,0.0013,239
285,0.5019,-2.1163,0.3008,10.25,0.0017,241
286,0.4874,-1.3681,0.2101,7.672,0.0007,319
287,0.4757,-1.9309,0.286,10.293,0.0016,411
288,0.4835,-0.9077,0.1432,6.275,0.0031,256
289,0.5327,-1.4189,0.2023,8.359,0.0019,392
290,0.4999,-1.55,0.2362,7.668,0.0009,376
291,0.4959,-1.6331,0.2315,8.383,0.0014,328
292,0.4718,-1.6926,0.236,9.969,0.0015,241
293,0.4778,-1.1539,0.1679,7.539,0.0048,230
294,0.5019,-1.3844,0.1976,10.375,0.0028,259
295,0.5019,-2.1312,0.2934,9.789,0.0003,241
296,0.4838,-2.2723,0.324,9.172,0.0003,232
297,0.4796,-1.0446,0.1596,7.031,0.0008,347
298,0.5152,-1.6127,0.2307,7.988,0.0011,226
299,0.4757,-1.623,0.2505,9.758,0.0018,322
300,0.5079,-1.6638,0.2372,8.734,0.006,347
301,0.4638,-1.6906,0.2399,9.074,0.0007,263
302,0.4877,-1.2305,0.1762,9.883,0.0017,179
303,0.4595,-0.7517,0.1217,6.391,0.0087,246
304,0.4838,-1.5427,0.2283,8.207,0.0012,357
305,0.504,-1.8296,0.267,8.922,0.0008,327
306,0.4754,-1.675,0.2403,8.363,0.0021,293
307,0.4898,-1.5768,0.2293,8.273,0.0011,339
308,0.5037,-0.9624,0.1437,6.441,0.0021,227
309,0.4778,-1.6542,0.2455,9.645,0.01,190
310,0.51,-2.7061,0.3869,10.637,0.0008,580
311,0.5113,-1.8253,0.2689,9.73,0.0021,220
312,0.4489,-1.025,0.1535,9.051,0.0023,276
313,0.4978,-1.3046,0.19,8.281,0.0013,373
314,0.5019,-2.5074,0.3586,10.648,0.001,385
315,0.4993,-1.0453,0.168,6.891,0.0006,267
316,0.504,-1.9645,0.2808,8.906,0.0063,334
317,0.4679,-1.1485,0.1658,7.348,0.0041,183
318,0.4858,-1.8306,0.26,9.078,0.0024,231
319,0.4796,-1.2849,0.1901,14.969,0.0054,264
320,0.4856,-1.553,0.2199,7.891,0.0054,235
321,0.4474,-1.541,0.223,7.562,0.0012,312
322,0.4591,-1.2104,0.1904,9.074,0.0045,258
323,0.4495,-1.4649,0.2086,8.902,0.0009,342
324,0.4793,-1.398,0.1959,8.215,0.0029,301
325,0.5014,-1.4738,0.2042,8.398,0.0015,195
326,0.4916,-1.5168,0.2256,8.875,0.0007,178
327,0.5191,-1.556,0.2245,8.0,0.0062,306
328,0.4757,-1.4867,0.2204,8.207,0.0012,253
329,0.4938,-1.8276,0.2728,8.57,0.0014,243
330,0.4336,-0.7767,0.1193,6.34,0.0356,249
331,0.4978,-1.8802,0.2716,10.867,0.0027,244
332,0.4116,-1.3112,0.1866,7.594,0.0003,379
333,0.4452,-1.4154,0.1987,10.129,0.0028,281
334,0.4977,-1.8066,0.2516,8.762,0.0016,250
335,0.4856,-2.3541,0.3365,10.617,0.0009,236
336,0.4817,-1.6946,0.2402,9.41,0.0014,302
337,0.5053,-1.6637,0.247,9.148,0.0006,485
338,0.5111,-1.2372,0.172,8.086,0.0013,329
339,0.4874,-2.0425,0.2926,9.941,0.001,260
340,0.4658,-2.2242,0.3189,10.59,0.0006,269
341,0.4816,-1.1555,0.1651,6.77,0.0009,259
342,0.4616,-1.4456,0.2111,11.469,0.0019,217
343,0.4809,-2.0355,0.274,10.59,0.0014,251
344,0.483,-2.2569,0.3223,11.164,0.0011,335
345,0.4412,-1.357,0.2007,9.582,0.011,262
346,0.5164,-1.0909,0.1543,8.453,0.002,217
347,0.4933,-1.6644,0.2428,9.375,0.0014,239
348,0.4273,-1.3961,0.1995,8.312,0.0016,347
349,0.4405,-1.4982,0.2184,11.727,0.0399,225
350,0.4959,-1.9037,0.2661,10.469,0.0038,287
351,0.5255,-2.3874,0.3468,10.711,0.0006,583
352,0.5074,-1.971,0.277,10.086,0.0003,272
353,0.5255,-2.2472,0.3334,10.891,0.0006,590
354,0.4891,-1.6961,0.2403,15.094,0.0056,229
355,0.5289,-1.2663,0.1927,7.781,0.0012,373
356,0.4959,-2.2448,0.3273,10.758,0.0013,206
357,0.4998,-1.8997,0.2753,9.711,0.0026,428
358,0.4775,-1.5048,0.2065,7.316,0.0007,239
359,0.4817,-1.3868,0.1962,7.508,0.0006,237
360,0.4751,-0.9002,0.1322,7.121,0.0022,325
361,0.4531,-1.6511,0.2499,11.227,0.0069,271
362,0.498,-1.7713,0.2412,10.234,0.002,258
363,0.5409,-1.7375,0.2466,8.953,0.0011,535
364,0.472,-2.2596,0.3134,10.734,0.0062,286
365,0.4286,-1.6487,0.2385,18.156,0.0164,315
366,0.4759,-1.5239,0.2015,8.949,0.0049,190
367,0.504,-2.034,0.2851,10.418,0.0016,327
368,0.4578,-1.1748,0.1746,7.668,0.0266,281
369,0.4898,-2.0117,0.2837,10.582,0.0007,243
370,0.487,-0.9545,0.1355,7.309,0.0029,369
371,0.5014,-1.5525,0.2189,10.559,0.0012,324
372,0.4175,-1.7767,0.2522,9.793,0.0047,258
373,0.4898,-2.022,0.2807,9.422,0.0015,257
374,0.4718,-2.3261,0.3162,11.305,0.002,313
375,0.3727,-1.3602,0.2029,12.83,0.002,352
376,0.4159,-0.8897,0.1352,9.539,0.0191,327
377,0.4477,-0.5552,0.0882,5.26,0.0031,332
378,0.4652,-1.4223,0.1989,8.289,0.0012,283
379,0.4993,-2.025,0.2928,10.348,0.0014,214
380,0.5349,-1.3568,0.1853,8.859,0.0037,310
381,0.504,-1.9214,0.2694,9.32,0.0016,318
382,0.479,-1.7762,0.2503,9.348,0.0009,256
383,0.503,-1.5936,0.2324,11.281,0.0026,187
384,0.4874,-1.5695,0.222,8.047,0.0006,211
385,0.527,-1.5634,0.2191,7.945,0.001,378
386,0.4713,-1.0474,0.1482,6.91,0.0018,261
387,0.4084,-1.1229,0.1597,9.73,0.0076,312
388,0.4175,-1.5613,0.2225,11.73,0.0241,309
389,0.4859,-1.1936,0.1713,7.07,0.001,271
390,0.4937,-1.5719,0.228,12.102,0.0034,238
391,0.5169,-1.9921,0.2798,10.207,0.0005,224
392,0.4652,-0.9845,0.1448,9.125,0.0008,272
393,0.4775,-1.5401,0.2064,9.465,0.0031,272
394,0.4188,-1.2219,0.1923,10.156,0.0011,330
395,0.4778,-1.9324,0.2651,10.672,0.0009,190
396,0.4856,-2.2421,0.315,11.508,0.0012,280
397,0.433,-0.9965,0.1361,8.242,0.0047,259
398,0.427,-1.0868,0.1447,10.477,0.0041,318
399,0.4775,-0.6933,0.0864,6.582,0.005,270
400,0.5055,-1.8124,0.2346,10.109,0.0038,426
401,0.4442,-1.6517,0.2313,8.5,0.003,242
402,0.4229,-1.7189,0.2476,11.191,0.002,343
403,0.4715,-1.9121,0.2617,10.602,0.0043,320
404,0.51,-2.7274,0.3711,13.672,0.0025,567
405,0.4754,-1.7618,0.248,9.852,0.0117,228
406,0.3967,-1.5887,0.2358,12.023,0.0026,326
407,0.3704,-1.0825,0.1471,9.512,0.004,389
408,0.4877,-1.399,0.194,9.266,0.004,255
409,0.4817,-1.8049,0.2361,10.219,0.0022,270
410,0.4812,-1.5219,0.2069,8.879,0.0022,273
411,0.4062,-1.2116,0.1792,10.207,0.0026,313
412,0.4218,-1.5002,0.2163,11.812,0.0109,387
413,0.4364,-0.9722,0.1383,9.969,0.0099,316
414,0.487,-0.8417,0.1121,6.172,0.001,241
415,0.4495,-1.3338,0.1886,8.328,0.0017,346
416,0.5048,-1.6479,0.2329,9.367,0.0174,225
417,0.4513,-1.997,0.2693,10.277,0.0053,286
418,0.4336,-1.577,0.2086,8.703,0.0027,282
419,0.5005,-1.9209,0.2579,12.414,0.0047,244
420,0.4838,-1.5937,0.2205,10.133,0.0016,213
421,0.4757,-1.2372,0.1691,7.875,0.0041,260
422,0.4713,-1.9984,0.2794,12.922,0.0014,205
423,0.427,-1.3916,0.1969,10.406,0.0069,425
424,0.4614,-1.178,0.1529,6.773,0.0012,315
425,0.4637,-1.7586,0.2233,10.195,0.0007,361
426,0.4507,-0.9621,0.1349,7.047,0.0019,341
427,0.3949,-1.1125,0.1678,8.949,0.0049,326
428,0.4755,-1.6883,0.2423,9.316,0.001,322
429,0.4877,-1.7364,0.2295,10.902,0.0005,317
430,0.5209,-1.0422,0.1456,7.633,0.0021,301
431,0.4252,-1.5095,0.2212,11.531,0.0023,295
432,0.4343,-1.4819,0.1919,12.035,0.0103,323
433,0.4598,-1.8352,0.2491,10.027,0.0005,297
434,0.4855,-1.5699,0.2035,9.207,0.0015,277
435,0.5577,-1.5847,0.2133,9.762,0.0033,274
436,0.4487,-1.3588,0.2048,14.547,0.0048,224
437,0.4689,-1.711,0.2426,13.484,0.0068,269
438,0.4414,-1.2128,0.1581,9.539,0.0061,301
439,0.4898,-1.2002,0.1601,7.422,0.0082,340
440,0.4616,-1.5374,0.2132,8.293,0.0009,267
441,0.5032,-1.9825,0.2643,10.68,0.0026,217
442,0.4229,-1.2195,0.1618,10.336,0.0011,293
443,0.411,-1.093,0.1385,8.336,0.0285,308
444,0.4095,-0.768,0.1009,7.787,0.0142,396
445,0.5008,-1.1838,0.158,9.227,0.0023,207
446,0.4516,-1.4184,0.1958,8.621,0.0029,242
447,0.4593,-2.2505,0.2889,12.047,0.0032,341
448,0.4167,-1.1641,0.1508,9.734,0.001,297
449,0.4202,-1.3084,0.1731,9.559,0.0118,396
450,0.431,-1.0432,0.1349,8.191,0.0017,233
451,0.4495,-0.9653,0.1472,6.863,0.0064,230
452,0.4877,-1.9809,0.2534,10.375,0.0012,370
453,0.4241,-1.8363,0.2431,12.891,0.0006,314
454,0.4634,-2.1795,0.2791,14.266,0.002,317
455,0.4456,-1.6276,0.2126,9.477,0.0012,208
456,0.4799,-1.8371,0.2459,10.703,0.0012,269
457,0.4412,-0.9103,0.1133,7.484,0.0013,328
458,0.4287,-0.8347,0.108,8.207,0.0008,266
459,0.4694,-1.329,0.1707,10.828,0.0022,301
460,0.4835,-0.9636,0.1283,7.25,0.0012,270
461,0.4692,-1.0439,0.1393,7.484,0.0283,217
462,0.4803,-1.0222,0.1542,8.926,0.0014,259
463,0.4358,-0.8874,0.1215,7.453,0.0015,301
464,0.4229,-1.0404,0.1179,7.883,0.0239,301
465,0.4648,-1.7157,0.2309,10.793,0.0056,327
466,0.5065,-1.282,0.1698,8.934,0.0096,185
467,0.4597,-1.5235,0.2038,15.391,0.0048,257
468,0.4066,-1.1146,0.1481,8.773,0.0012,299
469,0.4616,-1.787,0.2316,9.609,0.0013,309
470,0.4796,-1.9445,0.2469,10.867,0.0021,187
471,0.4366,-1.6886,0.2257,13.008,0.0062,263
472,0.413,-1.3266,0.1698,9.984,0.0014,318
473,0.4477,-0.8281,0.1063,6.934,0.0021,207
474,0.4136,-1.3299,0.1745,7.828,0.0021,283
475,0.4484,-1.8853,0.2435,10.844,0.001,282
476,0.4531,-1.83,0.239,12.125,0.0013,281
477,0.4562,-1.7181,0.2266,10.281,0.0023,260
478,0.4856,-2.1861,0.2825,12.391,0.0016,192
479,0.4333,-1.1325,0.1433,8.992,0.0028,268
480,0.3946,-1.5487,0.1957,12.523,0.01,393
481,0.4617,-2.0282,0.2582,11.93,0.0035,164
482,0.4949,-1.2744,0.1531,9.219,0.0017,447
483,0.4553,-1.0566,0.1472,9.129,0.0018,333
484,0.4874,-1.0506,0.1311,8.121,0.0016,232
485,0.4616,-0.9558,0.1196,7.43,0.0012,254
486,0.4396,-1.2013,0.1555,8.973,0.0008,221
487,0.3873,-1.2027,0.1448,7.82,0.0007,318
488,0.433,-0.9469,0.1212,7.875,0.0013,266
