step,reward,loss,rev_kl,grad_norm,off_pol,tps
485,0.4252,-1.6192,0.2201,10.32,0.0052,358
486,0.4234,-1.6928,0.2125,11.445,0.0008,281
487,0.4653,-1.6023,0.1902,9.898,0.0009,266
488,0.4778,-1.0559,0.1253,8.254,0.0024,227
489,0.4485,-1.2173,0.1565,9.621,0.0041,331
490,0.4044,-1.1098,0.1464,9.152,0.0015,316
491,0.512,-1.4859,0.187,11.086,0.0015,184
492,0.4448,-1.0533,0.1383,6.98,0.0032,289
493,0.4701,-1.0517,0.1404,8.789,0.0115,348
494,0.4645,-1.3832,0.1733,11.188,0.01,249
495,0.4396,-1.6364,0.2181,9.203,0.0007,282
496,0.4948,-1.2907,0.182,8.656,0.0038,255
497,0.4351,-1.7963,0.2372,15.891,0.0032,277
498,0.3954,-1.1238,0.1561,10.895,0.0051,368
499,0.4557,-0.948,0.1086,8.98,0.0039,206
500,0.4871,-0.5825,0.0768,6.117,0.0066,210
