step,reward,loss,rev_kl,grad_norm,off_pol,tps
35,0.4841,-4.1349,0.7093,13.945,0.0083,346
36,0.492,-3.7175,0.6318,16.203,0.0029,336
37,0.5175,-2.9691,0.4853,13.039,0.0139,353
38,0.4718,-3.3563,0.5376,14.961,0.0185,402
39,0.508,-3.3393,0.5662,15.695,0.0061,483
40,0.488,-3.664,0.6117,15.695,0.0037,327
41,0.508,-2.6104,0.4432,13.617,0.0049,434
42,0.4703,-2.8083,0.5036,14.102,0.005,346
43,0.5022,-3.478,0.5988,19.227,0.0056,484
44,0.498,-3.4572,0.5925,21.211,0.0188,345
45,0.4981,-2.6284,0.4596,14.477,0.0052,328
46,0.478,-2.7074,0.4699,12.746,0.0034,422
47,0.472,-3.5295,0.6258,15.648,0.0043,295
48,0.4902,-3.5474,0.5888,16.258,0.033,348
49,0.502,-3.5991,0.6141,16.375,0.006,371
50,0.478,-4.182,0.6902,16.398,0.0024,374
51,0.5041,-4.0855,0.6832,19.758,0.0024,413
52,0.4921,-2.9491,0.5332,14.516,0.0055,356
53,0.496,-2.7888,0.4417,13.875,0.0487,269
54,0.4981,-2.3372,0.4193,11.969,0.0142,326
55,0.5059,-3.595,0.5853,14.094,0.0035,411
56,0.4921,-4.6791,0.7374,18.352,0.0048,364
57,0.472,-3.6868,0.6078,13.75,0.005,372
58,0.4903,-3.3563,0.5844,14.664,0.0037,334
59,0.4902,-3.1374,0.5075,14.219,0.0145,330
60,0.4841,-3.5267,0.5836,15.555,0.0037,336
61,0.4962,-2.4036,0.3917,11.508,0.0329,442
62,0.496,-2.4623,0.4406,12.055,0.0106,288
63,0.5001,-3.5835,0.5657,16.109,0.0032,371
64,0.4859,-2.2993,0.4123,13.945,0.0048,280
65,0.5059,-3.4476,0.5279,14.82,0.028,344
66,0.508,-4.4798,0.705,17.367,0.0029,465
67,0.5001,-2.9842,0.5075,15.648,0.0056,403
68,0.4802,-2.9304,0.509,13.703,0.0056,394
69,0.4962,-2.8244,0.4413,12.281,0.0026,341
70,0.5136,-2.5696,0.4205,12.938,0.0066,419
71,0.4939,-2.656,0.4249,11.031,0.0031,354
72,0.5255,-3.3065,0.5404,14.125,0.0045,447
73,0.4981,-3.6138,0.5655,14.102,0.0043,372
74,0.4739,-3.7174,0.6113,18.75,0.0096,292
75,0.4763,-3.1481,0.4874,12.648,0.0066,301
76,0.4962,-4.6738,0.7111,18.117,0.0417,468
77,0.5255,-3.8483,0.6153,16.367,0.0113,512
78,0.5098,-3.3189,0.5732,22.078,0.2133,430
79,0.502,-3.82,0.597,14.219,0.002,451
80,0.4981,-3.0636,0.4926,13.344,0.0025,430
81,0.4898,-2.7724,0.425,12.062,0.0059,383
82,0.5041,-3.2594,0.526,15.578,0.0751,439
83,0.498,-3.2528,0.5344,14.578,0.0021,379
84,0.5058,-3.0612,0.5094,13.922,0.0078,352
85,0.5331,-3.1114,0.5239,15.289,0.0236,362
86,0.4959,-3.5147,0.5234,14.852,0.002,394
87,0.4862,-2.7528,0.4798,14.078,0.0028,336
88,0.49,-2.5771,0.4253,15.125,0.0048,284
89,0.502,-4.3364,0.6458,16.953,0.0054,414
90,0.496,-3.471,0.516,14.297,0.0067,441
91,0.502,-3.7189,0.5512,15.297,0.0368,286
92,0.4799,-2.9916,0.4341,11.984,0.0007,379
93,0.5059,-4.4458,0.6695,18.07,0.0017,429
94,0.5213,-2.8871,0.4512,15.023,0.0103,332
95,0.4921,-3.7365,0.5963,15.297,0.0053,403
96,0.496,-3.1513,0.4664,13.891,0.0055,329
97,0.4942,-4.281,0.6905,14.156,0.0074,352
98,0.484,-3.1636,0.4868,13.68,0.0023,419
99,0.5019,-3.8245,0.5924,14.742,0.0031,445
100,0.4762,-2.8477,0.4821,12.773,0.0017,279
101,0.502,-3.2887,0.5135,14.492,0.005,319
102,0.4942,-3.7317,0.5554,15.586,0.0038,447
103,0.5235,-2.3082,0.3419,10.922,0.0011,416
104,0.4923,-2.4403,0.3893,13.555,0.0024,433
105,0.508,-2.9099,0.4242,11.953,0.0051,389
106,0.51,-2.5491,0.4004,13.336,0.0032,443
107,0.504,-3.6122,0.5673,16.062,0.002,355
108,0.492,-2.1492,0.338,10.188,0.0055,352
109,0.508,-2.5928,0.4083,13.531,0.0026,485
110,0.5076,-3.6237,0.5908,16.344,0.0084,375
111,0.502,-3.5567,0.5447,14.82,0.0009,400
112,0.496,-3.6938,0.5352,16.805,0.0037,348
113,0.5022,-3.5155,0.5771,15.562,0.0369,453
114,0.51,-3.4608,0.5374,14.492,0.0013,511
115,0.51,-3.4674,0.5085,15.477,0.0012,497
116,0.4983,-3.5973,0.5502,15.93,0.0749,409
117,0.492,-3.7252,0.5708,16.789,0.0197,469
118,0.5196,-3.2754,0.5024,14.93,0.0273,423
119,0.4513,-2.4546,0.4033,17.07,0.0267,243
120,0.4954,-3.7144,0.5534,16.141,0.0048,396
121,0.508,-3.4135,0.5051,19.117,0.0305,482
122,0.5022,-3.0889,0.4368,12.492,0.0021,366
123,0.4838,-3.5304,0.5678,14.867,0.0029,447
124,0.496,-2.9331,0.4381,14.555,0.0162,273
125,0.5061,-2.5492,0.3797,16.234,0.0054,438
126,0.5019,-3.8776,0.5868,17.938,0.0144,387
127,0.49,-3.4534,0.527,16.477,0.0048,462
128,0.51,-3.8137,0.5546,14.531,0.0069,494
129,0.502,-3.1651,0.4708,13.75,0.0236,348
130,0.5077,-3.1897,0.4746,20.477,0.012,482
131,0.51,-3.4073,0.5076,15.195,0.0015,532
132,0.5061,-3.8302,0.6077,16.688,0.0074,454
133,0.51,-3.5121,0.5143,14.711,0.0054,465
134,0.5079,-3.0649,0.4466,14.0,0.0035,527
135,0.504,-3.6016,0.5392,15.508,0.0083,387
136,0.508,-4.301,0.6303,18.359,0.0155,584
137,0.5097,-2.6037,0.3777,13.602,0.0092,458
138,0.4799,-2.7223,0.4042,12.828,0.0039,280
139,0.5094,-2.7132,0.4189,13.18,0.0339,330
140,0.4918,-2.493,0.4008,14.516,0.0018,285
141,0.471,-2.5689,0.4461,12.367,0.0038,288
142,0.4915,-2.4661,0.3496,12.203,0.0028,287
143,0.4434,-3.6653,0.521,27.406,0.0147,284
144,0.5041,-3.676,0.5201,15.008,0.0568,434
145,0.5061,-3.5852,0.5239,14.945,0.003,421
146,0.5055,-2.3786,0.3482,11.465,0.1249,325
147,0.502,-3.1584,0.4526,21.578,0.0263,351
148,0.389,-2.3012,0.4415,26.594,0.15,312
149,0.4345,-2.5375,0.3001,39.766,0.2959,267
150,0.4789,-2.5865,0.3782,35.312,0.1722,362
151,0.4825,-3.8757,0.5983,43.969,0.1675,321
152,0.4553,-2.8619,0.2838,61.234,0.3748,296
153,0.5274,-4.5357,0.7174,79.422,0.223,377
154,0.4577,-2.6532,0.3126,18.938,0.1089,363
155,0.3741,-3.5855,0.4246,24.125,0.2371,429
156,0.3474,-3.1038,0.4065,20.148,0.0592,499
157,0.406,-3.2073,0.4083,19.484,0.1444,348
158,0.427,-2.0552,0.2793,14.32,0.1218,329
159,0.4785,-4.3083,0.4248,23.344,0.0425,352
160,0.4941,-4.1223,0.4437,19.828,0.0372,287
161,0.461,-3.6621,0.4325,17.117,0.0582,282
162,0.4692,-3.8557,0.4525,17.609,0.0313,278
163,0.4412,-4.9951,0.5442,24.414,0.0463,296
164,0.4255,-2.4081,0.3135,14.883,0.0762,342
165,0.4364,-3.7468,0.423,15.742,0.0163,401
166,0.5053,-3.2393,0.3591,14.492,0.0184,332
167,0.5113,-5.0373,0.5827,19.672,0.0203,310
168,0.5034,-4.524,0.5119,16.469,0.0208,294
169,0.4722,-4.606,0.5302,21.219,0.0235,354
170,0.5051,-4.1926,0.5154,18.328,0.0169,364
171,0.5201,-3.8184,0.45,17.016,0.0103,244
172,0.463,-5.04,0.5944,21.367,0.0336,276
173,0.4766,-3.4673,0.4083,14.953,0.0143,407
174,0.493,-4.7031,0.5503,17.148,0.0144,271
175,0.4759,-4.6742,0.5518,26.344,0.1004,289
176,0.4875,-3.444,0.4071,16.188,0.0145,316
177,0.4997,-3.8778,0.423,16.047,0.0149,322
178,0.4709,-4.5405,0.5318,20.094,0.0154,339
179,0.4663,-3.9792,0.5099,19.219,0.0153,329
180,0.4983,-3.327,0.3942,16.648,0.0098,313
181,0.4827,-3.9425,0.4333,17.07,0.0073,356
182,0.4773,-5.2567,0.5919,24.922,0.019,258
183,0.502,-3.3138,0.364,16.289,0.0089,277
184,0.5069,-3.4535,0.3981,17.68,0.0187,309
185,0.5005,-4.887,0.5173,20.891,0.0124,354
186,0.5366,-2.7078,0.3123,16.406,0.0132,394
187,0.4605,-4.0196,0.4673,21.531,0.0109,340
188,0.4491,-4.2734,0.4966,20.969,0.0211,237
189,0.4984,-3.3695,0.3786,15.578,0.0234,293
190,0.4719,-4.2492,0.4844,17.391,0.0219,283
191,0.467,-3.9432,0.4326,16.797,0.0321,306
192,0.4846,-4.5906,0.5143,22.625,0.0053,268
193,0.4862,-4.8967,0.5794,21.328,0.0303,320
194,0.4797,-2.9224,0.3771,15.523,0.0489,271
195,0.4956,-4.1932,0.4919,18.883,0.0182,282
196,0.5133,-3.4388,0.3651,15.508,0.0169,274
197,0.4887,-5.2762,0.5493,20.109,0.0136,270
198,0.4765,-3.9955,0.4351,18.047,0.0098,334
199,0.4884,-5.1792,0.5555,21.164,0.0069,227
200,0.506,-4.1254,0.4609,16.578,0.0028,315
201,0.4834,-4.723,0.5468,21.336,0.0045,246
202,0.5043,-4.7679,0.5474,20.945,0.0537,249
203,0.492,-3.6539,0.4118,17.0,0.0054,310
204,0.497,-3.4061,0.3793,18.18,0.0123,389
205,0.4989,-3.6099,0.398,16.516,0.0418,276
206,0.4683,-3.4821,0.3852,14.609,0.0041,253
207,0.5123,-3.9372,0.4563,23.812,0.009,386
208,0.4952,-3.225,0.3339,17.859,0.0056,254
209,0.443,-5.1366,0.5271,20.312,0.026,245
210,0.4848,-3.4463,0.3517,16.32,0.0391,316
211,0.4898,-3.2476,0.3841,17.75,0.0085,365
212,0.4875,-3.9845,0.4102,16.594,0.0162,327
213,0.4893,-4.3536,0.4952,26.578,0.0124,273
214,0.4896,-4.7113,0.4978,20.477,0.0105,293
215,0.4984,-3.8228,0.4469,16.758,0.003,379
216,0.478,-4.2039,0.4344,17.617,0.0073,226
217,0.4977,-4.1494,0.4443,17.953,0.0225,380
218,0.485,-4.96,0.5499,20.383,0.0155,237
219,0.4876,-3.4778,0.4042,20.078,0.0555,368
220,0.4504,-3.5625,0.3912,17.258,0.0166,230
221,0.457,-3.2906,0.3261,17.062,0.0583,374
222,0.4395,-3.9318,0.4187,16.477,0.0246,311
223,0.4842,-4.1033,0.4907,19.523,0.0554,310
224,0.4829,-5.6869,0.6498,27.672,0.0124,241
225,0.4853,-4.079,0.4315,17.914,0.0043,322
226,0.4461,-3.9991,0.4065,16.0,0.021,297
227,0.4735,-3.8883,0.429,18.852,0.0229,284
228,0.458,-3.892,0.4379,19.578,0.0447,368
229,0.4752,-3.4254,0.3655,15.727,0.015,329
230,0.5036,-2.6417,0.2837,14.078,0.0157,235
231,0.5049,-3.5967,0.3911,14.672,0.0218,249
232,0.4758,-3.9069,0.4534,21.125,0.0314,281
233,0.4808,-3.0544,0.328,15.719,0.0172,408
234,0.5032,-3.8348,0.4464,20.367,0.0103,476
235,0.4561,-4.8136,0.512,17.258,0.0072,277
236,0.4726,-4.3161,0.4475,17.383,0.0227,244
237,0.459,-3.7977,0.4048,18.859,0.007,281
238,0.5005,-5.9319,0.6554,26.828,0.0098,299
239,0.4473,-5.1316,0.5765,25.453,0.0116,269
240,0.4487,-2.7922,0.3003,14.93,0.0038,320
241,0.4815,-3.133,0.3003,15.688,0.0147,301
242,0.4899,-4.2902,0.4307,18.219,0.0085,252
243,0.5309,-4.2718,0.4416,23.328,0.0052,280
244,0.5245,-4.739,0.4724,19.305,0.0039,281
245,0.4882,-5.0703,0.5492,19.992,0.0118,224
246,0.4855,-4.8895,0.5236,20.422,0.0297,291
247,0.4852,-4.3362,0.4827,20.023,0.0146,362
248,0.458,-3.7523,0.406,18.438,0.0096,331
249,0.48,-3.5081,0.3781,16.727,0.0087,236
250,0.4779,-3.064,0.3287,14.984,0.0076,287
251,0.4777,-4.8292,0.5209,24.125,0.0089,327
252,0.4727,-3.9224,0.4179,17.211,0.0107,286
253,0.4995,-5.3508,0.5534,20.125,0.0069,295
254,0.4487,-3.2379,0.3469,14.664,0.0099,332
255,0.5205,-3.7656,0.4025,16.656,0.0121,292
256,0.4352,-3.6261,0.3887,17.117,0.0059,402
257,0.5106,-3.8317,0.3699,17.766,0.012,292
258,0.4862,-2.6656,0.2939,13.461,0.0075,283
259,0.4877,-3.8936,0.426,18.93,0.0215,254
260,0.4792,-4.5452,0.4673,18.258,0.0021,310
261,0.4486,-4.8523,0.5084,20.094,0.0169,340
262,0.5027,-3.3567,0.3708,17.0,0.0337,373
263,0.5216,-3.0977,0.3208,14.953,0.014,268
264,0.4727,-2.8215,0.3186,13.961,0.0081,418
265,0.4729,-4.9542,0.5184,18.133,0.017,296
266,0.4912,-5.3432,0.5773,23.266,0.0101,299
267,0.4637,-4.8927,0.4941,19.43,0.02,306
268,0.4955,-3.6048,0.4051,16.953,0.0039,408
269,0.493,-3.3161,0.3894,16.562,0.0203,298
270,0.4948,-3.0766,0.2996,13.414,0.0103,289
271,0.4719,-3.6896,0.3404,15.695,0.023,305
272,0.4882,-3.7572,0.3885,19.0,0.0073,289
273,0.4848,-3.6442,0.3947,17.812,0.0109,424
274,0.4687,-3.656,0.4168,15.93,0.0059,322
275,0.4845,-4.0028,0.4357,17.641,0.0117,304
276,0.4865,-3.6766,0.4004,15.586,0.0134,308
277,0.5041,-4.9009,0.5161,22.922,0.0227,261
278,0.447,-6.2816,0.6461,26.344,0.0059,211
279,0.4468,-3.2037,0.3416,17.695,0.0166,294
280,0.4756,-4.0591,0.4451,16.234,0.0136,284
281,0.5205,-3.95,0.4035,17.664,0.0125,368
282,0.4745,-4.0419,0.4147,20.195,0.0289,263
283,0.4765,-4.5629,0.4666,22.594,0.0284,290
284,0.4762,-3.9021,0.4149,16.32,0.0176,260
285,0.4927,-2.6285,0.296,13.273,0.0031,315
286,0.5229,-3.1648,0.3511,17.82,0.0201,385
287,0.4701,-4.6503,0.4677,16.992,0.0188,246
288,0.4919,-5.8334,0.6405,22.539,0.0116,384
289,0.4513,-5.2917,0.5723,19.305,0.0126,270
290,0.4711,-3.37,0.3259,15.742,0.0111,270
291,0.4866,-3.7449,0.3686,17.547,0.0587,227
292,0.4548,-3.7681,0.4013,18.711,0.0433,308
293,0.4925,-4.1307,0.4683,20.484,0.0258,217
294,0.3855,-4.7165,0.4811,24.328,0.0203,286
295,0.4854,-3.0982,0.3102,14.211,0.0606,283
296,0.4647,-3.1558,0.3146,14.977,0.018,278
297,0.5098,-3.5934,0.3854,18.18,0.0072,392
298,0.5264,-3.5699,0.3695,20.258,0.0561,309
299,0.4582,-4.7682,0.4805,18.703,0.0102,420
300,0.4653,-4.0233,0.4105,17.445,0.0087,327
301,0.4784,-3.8586,0.4245,18.547,0.0444,323
302,0.5491,-4.2336,0.4416,19.297,0.0093,305
303,0.4696,-4.4715,0.4599,19.367,0.0105,288
304,0.4815,-3.825,0.3875,16.852,0.0028,231
305,0.4808,-3.3725,0.3707,18.266,0.0018,234
306,0.5216,-3.1833,0.336,14.605,0.0098,217
307,0.4884,-3.1907,0.3257,15.07,0.0051,334
308,0.42,-4.7867,0.4866,20.312,0.0207,379
309,0.4779,-4.0841,0.4188,18.438,0.0233,270
310,0.4666,-2.9381,0.3194,13.391,0.0057,310
311,0.5192,-3.8557,0.3914,17.008,0.0164,291
312,0.4977,-3.9068,0.4089,15.062,0.0106,469
313,0.5027,-5.4992,0.578,21.828,0.0087,422
314,0.4499,-2.9365,0.3096,13.953,0.0043,387
315,0.4511,-3.8718,0.3852,16.844,0.0054,333
316,0.4753,-4.5117,0.4989,20.086,0.0251,301
317,0.4923,-3.6462,0.3915,16.75,0.0061,214
318,0.5176,-5.6037,0.6011,21.812,0.0365,338
319,0.5055,-3.735,0.3983,18.125,0.0052,302
320,0.4785,-3.4101,0.4018,16.141,0.0042,369
321,0.4705,-4.4295,0.4479,20.148,0.0062,261
322,0.4916,-4.7318,0.4708,21.656,0.4136,317
323,0.517,-3.5343,0.347,16.625,0.0279,281
324,0.4805,-3.6936,0.3912,16.195,0.0161,302
325,0.4973,-4.2334,0.48,18.836,0.0039,463
326,0.4878,-4.8392,0.4866,19.102,0.0113,278
327,0.4655,-2.8237,0.2693,14.602,0.0387,344
328,0.4975,-2.5034,0.2742,13.789,0.0043,371
329,0.4802,-4.1905,0.4642,18.219,0.0044,314
330,0.4717,-4.443,0.4506,19.008,0.0047,305
331,0.474,-3.8681,0.3975,17.898,0.0085,323
332,0.4966,-3.9083,0.4087,17.008,0.0045,383
333,0.4502,-3.1144,0.32,13.359,0.0033,347
334,0.4662,-3.6118,0.3723,14.75,0.013,347
335,0.4159,-4.0344,0.413,17.156,0.0057,326
336,0.4795,-3.9856,0.4553,19.32,0.0024,283
337,0.4478,-3.0212,0.3183,16.211,0.0067,318
338,0.5321,-3.5309,0.3693,17.703,0.0133,320
339,0.4709,-4.4849,0.4592,18.328,0.0037,283
340,0.4644,-5.9527,0.6203,29.016,0.0044,281
341,0.4564,-4.1745,0.4247,16.484,0.0022,222
342,0.473,-3.334,0.3261,14.656,0.4552,437
343,0.4835,-3.2244,0.3379,16.609,0.0123,320
344,0.4821,-5.4853,0.5984,21.203,0.0197,253
345,0.467,-7.313,0.7632,28.297,0.007,293
346,0.4914,-4.8372,0.4985,20.555,0.0057,233
347,0.4943,-4.8661,0.5138,19.188,0.0131,246
348,0.4899,-4.4059,0.4605,19.117,0.0167,429
349,0.4984,-3.9411,0.3867,17.461,0.0016,262
350,0.4886,-4.0808,0.4201,16.773,0.0043,317
351,0.4844,-3.9804,0.416,20.82,0.0093,386
352,0.4949,-3.4984,0.3568,16.953,0.0038,290
353,0.4577,-4.2053,0.4132,17.43,0.0039,295
354,0.4839,-3.2168,0.3081,15.758,0.0044,396
355,0.5047,-2.7266,0.2936,14.375,0.0018,303
356,0.4993,-3.1919,0.3308,17.703,0.004,457
357,0.4782,-3.2813,0.3363,16.367,0.0043,306
358,0.4293,-2.6284,0.2578,15.375,0.0164,348
359,0.4433,-3.2919,0.3538,14.32,0.0105,296
360,0.4683,-3.6285,0.4079,20.203,0.0077,273
361,0.4841,-3.4488,0.3441,16.203,0.0082,314
362,0.4865,-2.1867,0.1975,14.602,0.0017,304
363,0.5838,-2.9021,0.2802,15.117,0.0285,284
364,0.5105,-5.8408,0.5974,24.703,0.0078,245
365,0.5288,-5.2769,0.5419,18.453,0.0035,272
366,0.4673,-3.8352,0.4167,15.891,0.0022,298
367,0.4844,-3.7288,0.3882,16.844,0.0138,247
368,0.4668,-3.3303,0.3446,15.672,0.0122,277
369,0.5072,-3.7787,0.4063,18.188,0.0254,268
370,0.4818,-4.012,0.4076,17.664,0.0101,278
371,0.4713,-3.0848,0.3175,14.18,0.0042,301
372,0.5053,-3.2284,0.3273,15.32,0.1085,307
373,0.482,-3.4233,0.3188,18.766,0.0198,256
374,0.5213,-5.6177,0.5733,20.797,0.0019,251
375,0.4985,-3.7037,0.3815,17.234,0.0076,272
376,0.46,-3.2708,0.338,15.719,0.0027,262
377,0.4296,-3.5465,0.3704,14.914,0.0088,308
378,0.5098,-4.9589,0.5133,20.68,0.0019,319
379,0.4905,-4.9485,0.4903,19.477,0.0077,350
380,0.4715,-2.7709,0.2767,13.797,0.0528,305
381,0.5155,-3.4439,0.3276,15.078,0.0524,242
382,0.4505,-5.3172,0.5415,22.5,0.004,294
383,0.4705,-3.4998,0.3922,16.734,0.0114,278
384,0.4716,-3.8082,0.3846,17.188,0.044,293
385,0.4541,-3.9562,0.4157,17.578,0.006,307
386,0.4868,-4.1825,0.4254,16.898,0.0502,322
387,0.4878,-5.6402,0.5847,21.125,0.0037,423
388,0.4873,-3.8667,0.402,16.531,0.0056,461
389,0.492,-3.9506,0.3997,19.203,0.0018,450
390,0.5005,-3.2553,0.3371,14.445,0.0025,314
391,0.503,-3.2435,0.3342,17.281,0.0265,479
392,0.4637,-5.3135,0.5808,22.328,0.0034,331
393,0.5077,-2.6493,0.2614,13.203,0.0082,318
394,0.4904,-2.0544,0.2118,13.172,0.0029,295
395,0.5169,-3.3377,0.3452,14.828,0.0016,284
396,0.465,-4.8227,0.4719,15.477,0.0026,313
397,0.4722,-4.1335,0.4351,17.422,0.0041,365
398,0.487,-3.6022,0.3897,16.508,0.0031,324
399,0.5068,-3.1866,0.3437,16.641,0.0039,320
400,0.4866,-4.2978,0.4384,18.07,0.0133,211
401,0.4427,-4.2415,0.4312,19.219,0.0031,249
402,0.4984,-4.3175,0.4434,20.969,0.007,262
403,0.542,-4.3611,0.4678,22.422,0.0063,369
404,0.4745,-2.5092,0.2498,13.719,0.0053,301
405,0.5033,-4.2277,0.3969,18.273,0.0163,301
406,0.4855,-3.7975,0.3899,17.664,0.0016,306
407,0.5112,-2.9541,0.3021,14.688,0.0047,334
408,0.4808,-4.2889,0.4609,16.086,0.0074,294
409,0.4701,-4.9006,0.4883,18.766,0.0032,277
410,0.5005,-4.2412,0.4205,18.75,0.0023,320
411,0.529,-4.123,0.3947,19.555,0.0045,205
412,0.4982,-2.9836,0.2979,14.836,0.0209,346
413,0.4887,-4.0873,0.4326,18.336,0.0126,241
414,0.5502,-4.1591,0.4483,19.461,0.011,307
415,0.4566,-3.3161,0.3443,16.125,0.0102,271
416,0.4806,-2.9794,0.2967,14.699,0.0151,268
417,0.4637,-4.5482,0.4663,19.078,0.0027,305
418,0.5059,-4.2218,0.4321,16.805,0.0669,283
419,0.5102,-4.1953,0.4245,17.297,0.0142,304
420,0.4961,-4.4943,0.4772,17.414,0.0043,270
421,0.4865,-5.539,0.5819,23.094,0.0052,285
422,0.6102,-5.3173,0.5616,23.203,0.003,258
423,0.46,-3.9151,0.3878,16.57,0.0039,299
424,0.489,-3.4962,0.3314,15.5,0.0025,311
425,0.4218,-4.2832,0.4328,18.32,0.0053,359
426,0.498,-4.631,0.45,19.586,0.0021,355
427,0.4795,-3.2406,0.3431,16.047,0.0039,283
428,0.4877,-3.8478,0.3903,18.07,0.0065,298
429,0.4887,-5.3089,0.5357,22.5,0.0043,251
430,0.4634,-3.1531,0.3075,14.32,0.0056,268
431,0.5097,-3.7177,0.4044,20.672,0.0022,439
432,0.5311,-4.5165,0.4823,19.195,0.0054,322
433,0.4364,-4.1102,0.4282,16.938,0.0117,411
434,0.449,-4.8015,0.4706,20.414,0.0678,339
435,0.4785,-3.8745,0.3787,16.82,0.0058,292
436,0.5184,-4.9592,0.5051,21.203,0.0026,428
437,0.5129,-5.5166,0.5597,24.531,0.0209,318
438,0.4855,-6.142,0.6491,22.656,0.008,270
439,0.4782,-3.4224,0.3295,17.453,0.0053,278
440,0.4609,-3.9479,0.4114,18.047,0.0021,299
441,0.4966,-4.2772,0.4309,18.641,0.0023,285
442,0.4898,-5.8598,0.5979,23.344,0.0114,259
443,0.4913,-7.1606,0.7205,26.562,0.0373,354
444,0.4945,-2.8824,0.2934,15.008,0.0078,339
445,0.4845,-2.729,0.2753,14.742,0.0084,345
446,0.4414,-3.3793,0.372,16.586,0.0048,351
447,0.4914,-5.6607,0.5791,23.891,0.0024,296
448,0.4919,-5.1932,0.5208,23.164,0.0064,407
449,0.5024,-3.6726,0.3742,16.055,0.0053,453
450,0.5053,-4.0342,0.4306,19.0,0.0056,439
451,0.5033,-5.343,0.5425,17.945,0.0044,375
452,0.4468,-5.0838,0.5187,20.406,0.0058,309
453,0.4761,-3.79,0.33,18.328,0.0121,358
454,0.5027,-3.4822,0.3515,16.141,0.0055,348
455,0.4956,-3.8955,0.4302,20.945,0.0074,376
456,0.486,-4.0842,0.4304,19.938,0.0271,320
457,0.5115,-4.6204,0.4695,19.125,0.1138,380
458,0.4564,-3.5564,0.3467,14.266,0.0619,401
459,0.4827,-2.8822,0.2881,14.688,0.0055,288
460,0.4812,-3.962,0.4064,17.094,0.01,293
461,0.4623,-4.5836,0.4523,17.023,0.0118,360
462,0.5187,-6.6878,0.6745,26.172,0.0311,262
463,0.5052,-4.4583,0.4714,17.883,0.0063,321
464,0.4991,-3.7581,0.3854,15.789,0.004,334
465,0.4897,-4.4517,0.4611,21.969,0.0165,440
466,0.4913,-3.9898,0.39,16.539,0.0344,345
467,0.4728,-5.0963,0.4967,19.375,0.0046,225
468,0.4951,-5.3687,0.5296,20.07,0.0076,306
469,0.5448,-3.8441,0.3871,17.602,0.003,296
470,0.4933,-3.79,0.4028,16.031,0.0044,222
471,0.5003,-5.7054,0.576,20.789,0.0045,295
472,0.5279,-4.982,0.5112,21.625,0.0061,267
473,0.4702,-4.586,0.4625,17.984,0.0054,378
474,0.5008,-4.626,0.4582,18.594,0.2587,330
475,0.4749,-3.8026,0.3738,15.016,0.0077,312
476,0.4697,-4.8749,0.4887,21.961,0.0092,276
477,0.4444,-6.4164,0.6729,22.922,0.0063,233
478,0.5412,-3.4485,0.3721,16.742,0.0103,284
479,0.5284,-2.6949,0.2714,12.977,0.0134,284
480,0.4626,-4.6063,0.4729,20.438,0.0206,248
481,0.5065,-3.871,0.3727,17.109,0.0034,254
482,0.4967,-5.0935,0.4912,20.141,0.0068,331
483,0.4863,-4.2627,0.4191,16.578,0.0036,306
484,0.5221,-2.8058,0.2946,12.953,0.0094,317
485,0.5161,-4.3285,0.4428,19.133,0.002,370
486,0.4714,-6.8194,0.699,23.453,0.0022,353
487,0.4837,-5.0897,0.5185,18.562,0.0069,271
488,0.5101,-4.0154,0.3936,17.297,0.0083,292
