step,reward,loss,rev_kl,grad_norm,off_pol,tps
488,0.5144,-7.3116,0.7514,24.312,0.0051,497
489,0.4868,-5.4997,0.5705,19.492,0.0067,301
490,0.5023,-3.3772,0.3388,16.758,0.1608,487
491,0.5026,-5.1286,0.5211,18.508,0.0042,274
492,0.4973,-3.4007,0.3376,13.234,0.0629,268
493,0.4991,-5.3624,0.5622,18.336,0.0081,236
494,0.5101,-5.5797,0.5693,18.328,0.0037,385
495,0.4863,-4.4871,0.4475,17.102,0.0033,425
496,0.5047,-5.1215,0.516,18.117,0.0042,555
497,0.4914,-5.0881,0.5369,19.305,0.023,334
498,0.4885,-5.4907,0.5962,19.344,0.013,297
499,0.5023,-5.3797,0.5674,19.125,0.006,378
500,0.5242,-4.5258,0.4611,15.094,0.0115,396
