step,reward,loss,rev_kl,grad_norm,off_pol,tps
93,1.2559,0.0002,,2.201,0.0033,431
94,0.9122,-0.0003,,0.651,0.083,592
95,0.9809,0.0004,,2.676,0.0011,587
96,1.2061,0.0001,,0.821,0.029,642
97,0.7859,0.0009,,2.713,0.0076,426
98,1.0763,-0.0005,,3.036,0.0044,469
99,1.1073,0.0001,,1.332,0.014,472
100,0.8503,-0.0003,,1.87,0.0047,537
101,1.0359,0.0008,,1.958,0.0127,538
102,1.2002,-0.0,,1.907,0.0816,620
103,1.1631,0.0,,2.213,0.0398,308
104,0.9156,-0.0001,,2.639,0.0194,457
105,0.993,-0.0009,,2.538,0.0196,557
106,0.8967,0.0005,,1.479,0.0077,637
107,1.0548,0.0003,,2.42,0.0092,538
108,1.0213,0.0003,,3.096,0.057,501
109,1.1227,0.0002,,1.117,0.001,628
110,1.0334,0.0002,,2.445,0.0315,633
111,1.0394,0.0004,,2.193,0.0641,622
112,0.9586,0.0001,,1.679,0.0164,628
113,1.0493,0.0,,1.259,0.0059,634
114,0.9255,0.0005,,2.363,0.0072,504
115,1.2216,0.0004,,0.905,0.0099,673
116,1.0858,-0.0011,,1.787,0.0055,355
117,1.0299,-0.0012,,1.669,0.012,411
118,1.005,0.0007,,1.389,0.0164,589
119,0.9431,0.0009,,2.135,0.0228,642
120,1.0205,0.0002,,2.028,0.0177,609
121,1.1597,0.0001,,2.399,0.0114,611
122,1.2216,-0.0004,,0.792,0.0058,648
123,1.0858,0.0001,,1.343,0.0021,567
124,1.1906,0.0004,,1.061,0.0319,675
125,1.2216,-0.0001,,0.827,0.0027,673
126,0.9741,-0.0002,,1.265,0.0322,647
127,1.3298,-0.0005,,1.569,0.0102,659
128,1.2216,0.0002,,1.347,0.0377,607
129,1.2345,0.0003,,1.874,0.003,425
130,1.1906,-0.0001,,0.917,0.0234,678
131,1.1073,-0.0003,,1.996,0.0139,508
132,1.1752,0.001,,1.18,0.0249,655
133,1.3763,0.0,,0.0,0.0002,661
134,1.005,0.0,,0.0,0.0004,597
135,1.0428,0.0003,,2.328,0.0072,586
136,1.2869,-0.0008,,1.731,0.0375,434
137,1.1047,-0.0038,,3.03,0.0166,456
138,1.2499,0.0004,,0.876,0.0019,615
139,1.2216,0.0,,1.208,0.0633,609
140,0.9586,0.001,,0.919,0.0523,558
141,1.1133,0.0006,,1.615,0.0311,649
142,0.7738,-0.0035,,3.208,0.0391,463
143,1.1846,-0.0003,,1.816,0.01,515
144,1.3608,0.0001,,0.358,0.015,684
145,1.1752,-0.0002,,1.603,0.0224,670
146,1.1287,0.0,,0.0,0.0003,633
147,1.2525,0.0,,0.0,0.0003,637
148,1.0703,-0.0012,,2.592,0.0069,432
149,1.0359,-0.0001,,0.839,0.0391,599
150,0.8941,-0.0062,,4.953,0.1628,448
151,0.8734,-0.0015,,5.057,0.0376,396
152,1.1612,-0.0041,,3.774,0.1413,365
153,1.4476,-0.0033,,5.22,0.0143,482
154,0.8537,-0.0054,,2.934,0.0346,461
155,0.7575,0.0009,,2.441,0.2702,625
156,1.1133,0.0007,,2.172,0.0201,676
157,1.0359,0.0003,,2.149,0.0048,627
158,0.9431,0.0004,,0.599,0.0089,652
159,1.0978,0.0001,,1.177,0.0066,664
160,0.8976,-0.0013,,4.751,0.0315,416
161,1.231,-0.0027,,2.686,0.0493,484
162,1.1651,-0.0015,,1.854,0.0565,573
163,1.1597,-0.0003,,0.734,0.0391,680
164,1.005,0.0,,0.0,0.0017,646
165,0.8505,-0.0064,,6.744,0.0675,400
166,0.8106,-0.0039,,3.567,0.0327,482
167,1.1597,0.0,,0.436,0.0351,651
168,0.9021,0.0011,,2.481,0.0225,412
169,1.1537,-0.001,,4.218,0.0671,381
170,1.3608,0.0002,,1.089,0.012,678
171,0.8512,-0.0127,,4.396,0.1951,292
172,1.0514,-0.0005,,1.399,0.0475,669
173,1.2384,0.0007,,2.537,0.0241,578
174,0.8752,0.0001,,1.436,0.0479,630
175,0.9835,0.0007,,3.081,0.1151,591
176,0.9895,-0.0002,,0.612,0.0213,650
177,1.0669,0.0002,,0.932,0.073,688
178,1.2989,0.0006,,1.501,0.0082,669
179,1.0359,0.0003,,1.705,0.0284,643
180,1.005,0.0007,,1.921,0.0877,648
181,0.987,-0.0054,,6.998,0.0825,215
182,1.3178,0.0004,,3.174,0.1443,613
183,1.1442,0.0008,,0.767,0.0142,703
184,1.0978,-0.0001,,1.2,0.1812,683
185,1.237,0.0011,,1.958,0.1811,662
186,1.237,0.0001,,0.471,0.0601,645
187,1.237,0.0005,,1.701,0.0682,654
188,0.8967,0.0002,,2.0,0.0697,687
189,1.1597,0.0009,,1.32,0.1186,666
190,0.8656,0.0007,,3.64,0.0521,661
191,0.9122,0.0005,,5.013,0.181,649
192,1.0514,0.0005,,1.025,0.0234,668
193,0.9741,0.0019,,4.127,0.1061,623
194,0.6163,-0.0005,,3.171,0.0214,593
195,1.1442,0.0014,,1.21,0.0542,687
196,1.005,0.0002,,3.488,0.0554,624
197,1.1227,-0.0002,,3.325,0.0232,443
198,0.8598,0.0023,,4.479,0.0455,538
199,1.2061,0.0004,,1.278,0.0556,638
200,0.9769,0.0017,,3.623,0.0343,574
201,1.219,-0.0019,,2.741,0.0241,362
202,1.0319,0.0008,,1.892,0.2008,356
203,1.2155,-0.0002,,1.573,0.0199,582
204,0.7489,-0.0072,,3.39,0.0435,284
205,1.2834,0.0006,,1.473,0.1732,645
206,1.2323,-0.002,,2.459,0.0269,575
207,0.9775,-0.0003,,3.598,0.021,648
208,0.8262,-0.0,,4.59,0.07,670
209,1.0978,0.0007,,1.653,0.034,641
210,0.8379,0.0034,,9.765,0.1338,360
211,1.0048,0.0007,,6.307,0.0732,330
212,1.2061,0.0007,,2.203,0.1388,683
213,0.5951,-0.0045,,8.875,0.1809,424
214,0.8219,0.0045,,6.769,0.1521,648
215,0.8009,-0.0052,,5.941,0.1158,421
216,1.0823,0.0008,,2.873,0.0501,694
217,1.0723,0.0008,,2.697,0.2345,353
218,0.8929,-0.0115,,5.465,0.089,267
219,1.1073,0.0003,,3.921,0.349,567
220,1.0617,-0.0033,,4.258,0.0825,481
221,0.7075,-0.0224,,6.994,0.0836,316
222,0.7819,-0.0127,,2.267,0.5243,341
223,0.8761,-0.0141,,4.32,0.1798,285
224,1.2115,0.0006,,4.715,0.1462,400
225,1.0832,-0.0037,,4.334,0.0321,339
226,0.8914,-0.0073,,4.192,0.084,388
227,0.9004,-0.0037,,4.884,0.0457,490
228,0.9285,-0.0036,,3.285,0.0216,340
229,0.7996,-0.0017,,2.44,0.0282,492
230,1.0957,0.0009,,4.59,0.075,664
231,1.1631,-0.0024,,2.814,0.0358,403
232,1.0978,0.0008,,1.309,0.0565,614
233,1.0299,0.0009,,3.455,0.0679,366
234,0.999,-0.0001,,1.604,0.0276,355
235,1.2525,-0.0001,,2.902,0.0364,664
236,1.0359,0.0,,0.682,0.1021,652
237,1.2989,0.0007,,3.405,0.0407,662
238,1.0402,-0.001,,3.074,0.0609,392
239,1.2903,-0.0013,,1.71,0.0729,510
240,0.8477,-0.0019,,2.425,0.0356,453
241,0.9251,0.0011,,3.783,0.1426,419
242,1.1302,-0.002,,3.418,0.0237,389
243,1.2774,0.0003,,4.701,0.0333,357
244,0.9096,-0.0032,,2.189,0.0577,451
245,1.231,0.0019,,1.019,0.0046,355
246,1.2525,0.0004,,1.522,0.0701,712
247,1.2405,-0.0003,,1.471,0.0522,426
248,0.5536,-0.0042,,5.992,0.1944,295
249,0.9698,0.0014,,6.147,0.1604,560
250,1.1055,-0.0108,,3.729,0.0539,347
251,1.2164,-0.0107,,3.789,0.1342,400
252,0.9259,0.0013,,5.65,0.0123,227
253,1.1605,-0.0124,,1.862,0.1428,268
254,1.1287,0.0,,0.0,0.0021,640
255,1.2164,-0.0017,,2.838,0.0267,562
256,0.8658,-0.0001,,0.137,0.0273,706
257,0.7646,-0.0079,,5.957,0.0763,562
258,0.8075,0.0021,,4.714,0.0644,363
259,1.2525,0.0002,,1.968,0.1156,711
260,1.0845,-0.0008,,3.171,0.4942,480
261,0.9526,-0.0066,,3.334,0.0559,469
262,1.231,0.0011,,1.696,0.0433,365
263,0.9268,-0.0015,,5.812,0.255,475
264,0.993,-0.0037,,3.732,0.0649,284
265,1.1906,0.0005,,0.694,0.0805,675
266,1.0918,0.0007,,2.355,0.0399,388
267,0.9895,0.0005,,3.064,0.0165,666
268,0.9723,-0.0029,,2.617,0.0942,466
269,1.0682,0.0019,,6.885,0.1934,310
270,0.7966,-0.002,,2.723,0.1917,432
271,0.8305,-0.0094,,2.607,0.0517,422
272,0.846,-0.0074,,4.94,0.1418,417
273,0.991,-0.0006,,1.893,0.0597,272
274,1.1442,0.0001,,1.016,0.12,686
275,1.0707,-0.0069,,3.508,0.0626,374
276,0.8967,-0.0001,,1.914,0.2086,699
277,1.188,0.0003,,2.139,1.1773,294
278,1.3917,0.0003,,0.76,0.0593,699
279,0.7111,0.0007,,2.325,0.1061,692
280,1.2989,0.0008,,1.436,0.0587,703
281,1.1287,0.0,,0.0,0.003,691
282,1.005,0.0,,0.0,0.0009,678
283,0.9741,-0.0003,,3.996,0.1604,643
284,0.8348,0.0,,1.06,0.038,662
285,0.9775,0.0001,,1.431,0.0128,297
286,1.1047,-0.001,,1.001,0.0119,524
287,1.237,0.0013,,1.714,0.1192,700
288,1.2525,0.0,,0.0,0.0013,688
289,0.9964,-0.0023,,1.642,0.0686,535
290,0.993,-0.0006,,1.281,0.0164,282
291,0.9526,-0.0002,,1.034,0.0708,372
292,1.0873,-0.0033,,5.095,0.058,201
293,1.3608,0.0001,,0.808,0.0343,683
294,1.1666,-0.0016,,2.474,0.0584,529
295,0.8632,-0.0017,,1.896,0.0553,313
296,0.9526,0.0005,,1.135,0.0737,390
297,1.2155,-0.0001,,1.148,0.0077,416
298,0.9569,0.0,,0.0,0.0257,718
299,1.231,-0.0002,,1.398,0.0354,387
300,1.3032,0.0005,,2.571,0.0394,676
301,1.005,0.0,,0.0,0.0004,709
302,1.3763,0.0,,0.0,0.0003,711
303,1.2216,-0.0004,,1.388,0.0526,699
304,0.987,0.0006,,1.538,0.0279,288
305,1.1382,-0.0003,,1.155,0.0708,358
306,1.2155,-0.0003,,3.353,0.0895,390
307,0.999,0.0003,,1.19,0.0357,377
308,0.993,-0.0,,1.453,0.0321,445
309,0.9795,0.0007,,3.408,0.0744,392
310,0.8512,-0.0045,,1.475,0.0295,374
311,1.2379,0.0008,,2.666,0.033,562
312,0.7907,-0.0074,,3.828,0.0728,525
313,0.9198,0.0056,,1.569,0.0507,511
314,0.9895,0.0002,,0.32,0.0106,693
315,1.3298,0.0004,,1.581,0.0502,693
316,1.0609,0.0006,,2.468,0.0683,396
317,1.2061,0.0001,,1.593,0.0533,689
318,1.0772,-0.0084,,3.643,0.0624,401
319,1.0334,-0.0042,,1.593,0.0399,307
320,0.8821,-0.0029,,3.025,0.1659,382
321,1.0514,0.0144,,2.024,0.3601,679
322,1.237,-0.0004,,1.278,0.0962,677
323,1.0514,0.0007,,2.892,0.0214,690
324,1.1691,0.0,,1.433,0.086,378
325,1.0205,0.0,,2.467,0.0586,608
326,1.237,0.0006,,0.567,0.0234,709
327,0.9775,0.0003,,3.258,0.1082,427
328,0.7859,-0.0033,,2.106,0.0239,307
329,0.9844,-0.0033,,1.726,0.0146,420
330,1.1107,0.001,,3.01,0.0196,435
331,1.1287,0.0002,,1.34,0.0588,686
332,1.3144,0.0006,,1.14,0.0261,701
333,0.9569,-0.0125,,2.865,0.63,372
334,1.0334,-0.0006,,1.772,0.0727,486
335,0.962,-0.0004,,0.863,0.0248,458
336,1.4845,0.0001,,1.446,0.0584,703
337,0.9629,-0.0022,,3.83,0.0607,333
338,0.8632,0.0001,,1.505,0.0621,474
339,1.1322,-0.0001,,1.946,0.0964,382
340,1.1752,0.0001,,1.253,0.0626,699
341,1.0798,-0.001,,1.463,0.0177,464
342,0.9337,0.0008,,1.13,0.114,568
343,0.8692,-0.0002,,2.657,0.0094,404
344,1.1248,0.0008,,1.195,0.061,685
345,1.2929,-0.0005,,1.986,0.0352,347
346,1.1752,0.0005,,2.154,0.1383,703
347,1.2405,0.0004,,1.415,0.0617,407
348,0.8503,0.0002,,0.334,0.1151,715
349,0.9485,0.0005,,2.49,0.0147,402
350,1.1752,-0.0002,,0.517,0.0621,707
351,1.3763,0.0,,0.0,0.0015,700
352,0.8194,0.0029,,2.06,0.1652,685
353,1.237,-0.0,,1.039,0.0172,673
354,0.999,-0.0,,0.951,0.0191,370
355,0.7575,0.0,,0.0,0.0006,698
356,0.9586,-0.0002,,0.413,0.0891,701
357,1.1133,-0.0001,,0.806,0.0125,700
358,0.9277,0.0001,,0.804,0.0107,709
359,1.237,0.0006,,2.363,0.0932,714
360,0.9405,-0.0004,,1.797,0.0382,313
361,1.1442,0.0002,,0.893,0.0645,666
362,0.8795,0.0003,,1.17,0.0337,727
363,1.005,0.0,,0.0,0.0015,680
364,1.2525,0.0,,0.0,0.0016,696
365,1.3144,0.0005,,2.792,0.0257,680
366,1.188,0.0003,,1.49,0.0099,504
367,1.0978,-0.0002,,0.906,0.0535,706
368,0.9809,0.0001,,2.575,0.0295,529
369,1.3763,0.0,,0.0,0.0007,714
370,1.1906,-0.0005,,1.558,0.0233,656
371,0.8752,0.0002,,0.948,0.028,422
372,1.0084,0.0003,,1.542,0.0836,444
373,1.1133,0.0002,,1.202,0.0177,660
374,1.3144,0.0,,0.309,0.0201,701
375,0.8761,-0.0004,,2.21,0.0211,413
376,1.2465,0.0001,,1.301,0.021,404
377,1.2095,0.0,,1.781,0.026,307
378,1.2095,-0.0,,0.552,0.0141,429
379,1.2484,0.0003,,1.232,0.8024,401
380,1.005,0.0005,,0.802,0.0357,682
381,1.1133,-0.0001,,0.629,0.0063,684
382,0.8727,0.0005,,3.053,0.0464,351
383,0.7429,-0.0003,,2.304,0.0827,300
384,1.005,0.0,,0.0,0.0053,692
385,1.1073,0.0001,,0.614,0.0033,405
386,1.0832,-0.0008,,2.361,0.0558,383
387,1.3763,0.0,,0.0,0.0026,718
388,1.2216,0.0001,,0.997,0.0351,704
389,1.2001,0.0005,,1.767,0.0192,398
390,1.1133,-0.0001,,0.073,0.0009,668
391,0.7575,0.0003,,1.553,0.0539,699
392,1.005,0.0,,0.0,0.0028,653
393,1.0394,0.0,,2.159,0.0422,306
394,0.7704,-0.0007,,1.884,0.1275,486
395,0.8752,0.0003,,0.735,0.0366,378
396,0.9895,0.0002,,0.551,0.0743,707
397,0.9526,0.0008,,3.876,0.1686,390
398,1.0514,0.0005,,1.155,0.0566,711
399,0.8598,0.0002,,1.623,0.0385,356
400,1.2525,0.0,,0.0,0.0083,695
401,0.9345,0.0007,,3.024,0.1115,478
402,1.3548,0.0001,,0.982,0.1216,375
403,1.3763,0.0,,0.0,0.0016,707
404,0.7575,0.0,,0.0,0.0005,666
405,1.0179,-0.0003,,2.036,0.0531,328
406,0.9586,0.0013,,0.709,0.0879,701
407,1.0359,-0.0,,1.39,0.0801,690
408,1.2525,0.0,,0.0,0.0004,699
409,0.9809,-0.0001,,1.163,0.082,521
410,1.237,0.0,,1.42,0.0281,667
411,1.3548,0.0002,,0.613,0.0604,367
412,0.9405,0.0,,1.655,0.0457,494
413,0.9741,-0.0003,,1.521,0.2756,698
414,1.3702,-0.0001,,0.603,0.007,376
415,0.9973,-0.0022,,3.896,0.1563,256
416,1.0746,-0.0023,,3.077,0.1834,389
417,1.0325,0.0,,0.0,2.9888,730
418,0.9096,0.0004,,2.006,0.1445,480
419,0.9629,-0.0006,,0.719,0.0058,669
420,1.237,-0.0001,,0.128,0.0072,710
421,0.993,-0.0001,,2.032,0.1159,292
422,1.463,-0.0001,,1.512,0.0699,365
423,1.2345,-0.0002,,2.517,0.1459,496
424,1.1012,0.0003,,1.518,0.0285,425
425,1.2216,-0.0001,,0.273,0.0092,708
426,1.2216,0.0018,,2.178,0.1162,708
427,1.0927,-0.0004,,1.61,0.0043,635
428,1.1227,0.0007,,0.849,0.1601,373
429,1.1442,-0.0001,,0.743,0.0105,666
430,1.0514,0.0008,,1.079,0.0718,713
431,1.1941,0.0002,,2.048,0.0143,427
432,1.2525,0.0,,0.0,0.001,701
433,1.2525,0.0,,0.0,0.0003,711
434,1.1477,-0.0001,,1.179,0.0519,422
435,1.0368,-0.0006,,2.392,0.1259,374
436,1.0686,0.001,,2.978,0.0859,542
437,1.3298,0.0008,,1.134,0.0655,698
438,1.1855,-0.004,,3.373,0.444,297
439,1.005,0.0,,0.0,0.0018,710
440,1.237,0.0,,0.486,0.0008,711
441,1.2525,0.0,,0.0,0.0054,703
442,1.3333,0.0,,2.907,0.0686,417
443,1.1107,-0.0016,,1.318,0.0324,479
444,0.9354,-0.0003,,1.08,0.0076,507
445,1.005,0.0,,0.0,0.0032,714
446,0.895,-0.0025,,3.34,0.0598,364
447,1.4072,-0.0002,,1.502,0.0653,693
448,1.2439,-0.0007,,3.151,0.085,359
449,1.0961,-0.0021,,3.988,0.0378,476
450,1.1047,0.0002,,1.834,0.0734,339
451,1.5,0.0,,0.0,0.0033,703
452,0.999,0.0002,,1.407,0.0023,392
453,1.005,0.0,,0.0,0.0003,703
454,1.2525,0.0,,0.0,0.0006,720
455,1.1073,0.0002,,1.676,0.0788,381
456,0.9431,-0.0,,0.752,0.0557,687
457,1.2473,-0.004,,0.971,0.0477,631
458,1.1571,0.0,,2.15,0.0155,354
459,0.8967,0.0001,,0.707,0.0073,686
460,1.0359,-0.0,,0.568,0.0735,705
461,1.4072,0.0001,,0.654,0.0027,713
462,1.1287,0.0,,0.0,0.0005,695
463,1.1107,-0.0003,,1.297,0.0031,486
464,1.0892,-0.003,,1.559,0.4843,346
465,1.1855,0.0008,,1.648,0.0356,629
466,1.3453,-0.0002,,0.167,0.0103,724
467,1.1889,0.0002,,0.804,0.0078,717
468,1.3453,0.0527,,14.833,1.2869,706
469,1.1287,0.0,,0.0,0.0004,720
470,1.1107,-0.0007,,1.896,0.114,471
471,1.3084,-0.0002,,1.502,0.0788,377
472,1.2525,0.0,,0.0,0.002,694
473,1.1227,0.0001,,0.561,0.0315,409
474,0.9586,0.0009,,1.547,0.0157,698
475,1.1382,-0.0001,,1.477,0.0763,405
476,1.005,0.0,,0.0,0.0012,709
477,0.8967,-0.0,,0.842,0.0818,701
478,1.2216,0.0027,,2.882,0.0514,713
479,1.121,-0.0006,,1.883,0.1061,509
480,1.2525,0.0,,0.0,0.0043,653
481,0.9895,0.0001,,0.78,0.0495,681
482,1.1442,-0.0001,,0.347,0.0519,699
483,1.2989,-0.0002,,1.131,0.1308,705
484,1.3763,0.0,,0.0,0.0003,714
485,1.4691,-0.0001,,0.319,0.0122,723
486,1.3608,0.0,,0.665,0.0083,714
487,1.3763,0.0,,0.0,0.0014,709
488,1.3084,0.0001,,1.726,0.0577,383
489,1.3917,0.0004,,1.448,0.2667,720
490,0.9122,0.001,,1.624,0.1309,688
491,1.1752,0.0003,,0.961,0.0292,712
492,1.0669,0.0009,,2.786,0.0199,687
493,1.005,0.0,,0.0,0.0016,708
494,1.1287,-0.0003,,1.303,0.0296,701
495,1.2525,0.0,,0.0,0.0011,712
496,1.1906,0.0004,,2.081,0.0412,703
497,1.4691,0.0003,,0.589,0.0275,711
498,1.1133,-0.0002,,0.56,0.006,706
499,1.1442,0.0002,,2.208,0.0958,707
500,1.0858,-0.0002,,1.804,0.0976,422
